#page_class	page_id	source_id	title	declaration_status	path
concept_or_overview	_wcesdk_Between_the_Data-Link_Layer_and_Network_and_Transport_Layers	chm-windows-ce-3.0	Between the Data-Link Layer and Network and Transport Layers	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Between_the_Data-Link_Layer_and_Network_and_Transport_Layers.html
concept_or_overview	_wcesdk_Between_the_Network_and_Transport_Layers_and_Session_Layer	chm-windows-ce-3.0	Between the Network and Transport Layers and Session Layer	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Between_the_Network_and_Transport_Layers_and_Session_Layer.html
concept_or_overview	_wcesdk_Built_in_Network_Adapters	chm-windows-ce-3.0	Built-in Network Adapters	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Built_in_Network_Adapters.html
identifier_title_no_requirements	_wcesdk_CEDevice	chm-windows-ce-3.0	CEDevice	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_CEDevice.html
identifier_title_no_requirements	_wcesdk_CEShortcuts	chm-windows-ce-3.0	CEShortcuts	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_CEShortcuts.html
identifier_title_no_requirements	_wcesdk_CEStrings	chm-windows-ce-3.0	CEStrings	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_CEStrings.html
concept_or_overview	_wcesdk_CEUTIL_Functions	chm-windows-ce-3.0	CEUTIL Functions	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_CEUTIL_Functions.html
concept_or_overview	_wcesdk_COM_Interface_based_Notification	chm-windows-ce-3.0	COM Interface-based Notification	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_COM_Interface_based_Notification.html
concept_or_overview	_wcesdk_Calling_the_Windows_NT_LAN_Manager_Security_Support_Provider	chm-windows-ce-3.0	Calling the Windows NT LAN Manager Security Support Provider	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Calling_the_Windows_NT_LAN_Manager_Security_Support_Provider.html
prose_page_code_fragment	_wcesdk_Certificate_Authentication	chm-windows-ce-3.0	Certificate Authentication	matched	docs/chm/windows-ce-3.0/_wcesdk_Certificate_Authentication.html
concept_or_overview	_wcesdk_Certificate_Chains	chm-windows-ce-3.0	Certificate Chains	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Certificate_Chains.html
concept_or_overview	_wcesdk_Certificate_Extended_Properties	chm-windows-ce-3.0	Certificate Extended Properties	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Certificate_Extended_Properties.html
concept_or_overview	_wcesdk_Certificate_Links	chm-windows-ce-3.0	Certificate Links	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Certificate_Links.html
concept_or_overview	_wcesdk_Certificates_and_CryptoAPI	chm-windows-ce-3.0	Certificates and CryptoAPI	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Certificates_and_CryptoAPI.html
concept_or_overview	_wcesdk_Changing_Fonts_and_Colors	chm-windows-ce-3.0	Changing Fonts and Colors (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Changing_Fonts_and_Colors.html
concept_or_overview	_wcesdk_Changing_a_Spelling_Error_in_Your_Application	chm-windows-ce-3.0	Changing a Spelling Error in Your Application	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Changing_a_Spelling_Error_in_Your_Application.html
concept_or_overview	_wcesdk_Changing_an_Existing_Phone_Book_Entry	chm-windows-ce-3.0	Changing an Existing Phone-Book Entry	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Changing_an_Existing_Phone_Book_Entry.html
concept_or_overview	_wcesdk_Changing_the_Default_Gateway	chm-windows-ce-3.0	Changing the Default Gateway	size_out_of_range	docs/chm/windows-ce-3.0/_wcesdk_Changing_the_Default_Gateway.html
concept_or_overview	_wcesdk_Changing_the_Formatting_Rectangle	chm-windows-ce-3.0	Changing the Formatting Rectangle (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Changing_the_Formatting_Rectangle.html
concept_or_overview	_wcesdk_Changing_the_Properties_of_an_Existing_Route	chm-windows-ce-3.0	Changing the Properties of an Existing Route	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Changing_the_Properties_of_an_Existing_Route.html
concept_or_overview	_wcesdk_Changing_the_Width_of_the_Scroll_Bar_Box	chm-windows-ce-3.0	Changing the Width of the Scroll Bar Box (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Changing_the_Width_of_the_Scroll_Bar_Box.html
concept_or_overview	_wcesdk_Character_Considerations	chm-windows-ce-3.0	Character Considerations	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Character_Considerations.html
concept_or_overview	_wcesdk_Checking_Other_Keys	chm-windows-ce-3.0	Checking Other Keys (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Checking_Other_Keys.html
concept_or_overview	_wcesdk_Choosing_Controls	chm-windows-ce-3.0	Choosing Controls	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Choosing_Controls.html
concept_or_overview	_wcesdk_Choosing_a_Control_Style	chm-windows-ce-3.0	Choosing a Control Style (Windows CE 3.0 User Interface Services)	parameter_list_not_a_parameter_list	docs/chm/windows-ce-3.0/_wcesdk_Choosing_a_Control_Style.html
concept_or_overview	_wcesdk_Classless_Inter_Domain_Routing__CIDR_	chm-windows-ce-3.0	Classless Inter-Domain Routing (CIDR)	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_Classless_Inter_Domain_Routing__CIDR_.html
concept_or_overview	_wcesdk_Client_Initialization	chm-windows-ce-3.0	Client Initialization	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Client_Initialization.html
concept_or_overview	_wcesdk_Closing_a_Serial_Port	chm-windows-ce-3.0	Closing a Serial Port	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Closing_a_Serial_Port.html
concept_or_overview	_wcesdk_Closing_the_Registry	chm-windows-ce-3.0	Closing a Registry Key	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Closing_the_Registry.html
concept_or_overview	_wcesdk_Coding_for_Internationalization	chm-windows-ce-3.0	Coding for Internationalization	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Coding_for_Internationalization.html
concept_or_overview	_wcesdk_Command_Processor_Shell	chm-windows-ce-3.0	Command Processor Shell	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_Command_Processor_Shell.html
concept_or_overview	_wcesdk_Common_Dialog_Boxes	chm-windows-ce-3.0	Common Dialog Boxes (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Common_Dialog_Boxes.html
concept_or_overview	_wcesdk_Common_Encryption_Algorithms	chm-windows-ce-3.0	Common Encryption Algorithms	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Common_Encryption_Algorithms.html
concept_or_overview	_wcesdk_Communications_Networking_and_Telephony_Services	chm-windows-ce-3.0	Communications, Networking, and Telephony Services	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Communications_Networking_and_Telephony_Services.html
concept_or_overview	_wcesdk_Completion_Notifications	chm-windows-ce-3.0	Completion Notifications	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Completion_Notifications.html
concept_or_overview	_wcesdk_Conference_Calls	chm-windows-ce-3.0	Conference Calls	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Conference_Calls.html
concept_or_overview	_wcesdk_Configuration_Web_Page	chm-windows-ce-3.0	Configuration Web Page	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Configuration_Web_Page.html
concept_or_overview	_wcesdk_Configuring_Time_Outs	chm-windows-ce-3.0	Configuring Time-Outs	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Configuring_Time_Outs.html
concept_or_overview	_wcesdk_Configuring_a_Serial_Port	chm-windows-ce-3.0	Configuring a Serial Port	example_code_markers	docs/chm/windows-ce-3.0/_wcesdk_Configuring_a_Serial_Port.html
concept_or_overview	_wcesdk_Configuring_the_Silent_Mode	chm-windows-ce-3.0	Configuring the Silent Mode	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Configuring_the_Silent_Mode.html
concept_or_overview	_wcesdk_Connecting_to_a_CSP	chm-windows-ce-3.0	Connecting to a CSP	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connecting_to_a_CSP.html
concept_or_overview	_wcesdk_Connecting_to_a_Network	chm-windows-ce-3.0	Connecting to a Network	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connecting_to_a_Network.html
concept_or_overview	_wcesdk_Connection_Data	chm-windows-ce-3.0	Connection Data	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Connection_Data.html
concept_or_overview	_wcesdk_Connection_Notification	chm-windows-ce-3.0	Connection Notification	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connection_Notification.html
concept_or_overview	_wcesdk_Connection_Operation	chm-windows-ce-3.0	Connection Operation	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connection_Operation.html
concept_or_overview	_wcesdk_Connection_Registry_Settings	chm-windows-ce-3.0	Connection Registry Settings	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Connection_Registry_Settings.html
concept_or_overview	_wcesdk_Connection_Sequence	chm-windows-ce-3.0	Connection Sequence	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connection_Sequence.html
concept_or_overview	_wcesdk_Connection_States	chm-windows-ce-3.0	Connection States	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connection_States.html
concept_or_overview	_wcesdk_Connectivity_Services	chm-windows-ce-3.0	Connectivity Services	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Connectivity_Services.html
concept_or_overview	_wcesdk_Context_Requirements	chm-windows-ce-3.0	Context Requirements	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Context_Requirements.html
concept_or_overview	_wcesdk_Context_Semantics	chm-windows-ce-3.0	Context Semantics	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Context_Semantics.html
concept_or_overview	_wcesdk_Control_Styles	chm-windows-ce-3.0	Control Styles	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Control_Styles.html
identifier_title_no_requirements	_wcesdk_CopyFiles	chm-windows-ce-3.0	CopyFiles	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_CopyFiles.html
concept_or_overview	_wcesdk_Copying_a_Phone_Book_Entry	chm-windows-ce-3.0	Copying a Phone-Book Entry	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Copying_a_Phone_Book_Entry.html
concept_or_overview	_wcesdk_Core_Protocol_Stack_Components	chm-windows-ce-3.0	Core Protocol Stack Components	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Core_Protocol_Stack_Components.html
concept_or_overview	_wcesdk_Creating_Context_Sensitive_Help	chm-windows-ce-3.0	Creating Context-Sensitive Help	unrecognised_declaration_form	docs/chm/windows-ce-3.0/_wcesdk_Creating_Context_Sensitive_Help.html
concept_or_overview	_wcesdk_Creating_Controls	chm-windows-ce-3.0	Creating Controls (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_Controls.html
concept_or_overview	_wcesdk_Creating_Dialog_Boxes	chm-windows-ce-3.0	Creating Dialog Boxes (Windows CE 3.0 User Interface Services)	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_Creating_Dialog_Boxes.html
concept_or_overview	_wcesdk_Creating_Digital_Signatures	chm-windows-ce-3.0	Creating Digital Signatures	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_Digital_Signatures.html
concept_or_overview	_wcesdk_Creating_Icons_Bitmaps_Images_and_Strings	chm-windows-ce-3.0	Creating Icons, Bitmaps, Images, and Strings (Windows CE 3.0 User Interface Services)	statement_sequence	docs/chm/windows-ce-3.0/_wcesdk_Creating_Icons_Bitmaps_Images_and_Strings.html
concept_or_overview	_wcesdk_Creating_Icons_and_Bitmaps	chm-windows-ce-3.0	Creating Icons and Bitmaps	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_Icons_and_Bitmaps.html
concept_or_overview	_wcesdk_Creating_Image_Lists	chm-windows-ce-3.0	Creating Image Lists (Windows CE 3.0 User Interface Services)	size_out_of_range	docs/chm/windows-ce-3.0/_wcesdk_Creating_Image_Lists.html
concept_or_overview	_wcesdk_Creating_Keyboard_Accelerators	chm-windows-ce-3.0	Creating Keyboard Accelerators (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_Keyboard_Accelerators.html
concept_or_overview	_wcesdk_Creating_Menus	chm-windows-ce-3.0	Creating Menus (Windows CE 3.0 User Interface Services)	statement_sequence	docs/chm/windows-ce-3.0/_wcesdk_Creating_Menus.html
concept_or_overview	_wcesdk_Creating_Static_Port_Mappings	chm-windows-ce-3.0	Creating Static Port Mappings	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_Static_Port_Mappings.html
concept_or_overview	_wcesdk_Creating_Timers	chm-windows-ce-3.0	Creating Timers (Windows CE 3.0 User Interface Services)	bare_call_line_without_kind_label	docs/chm/windows-ce-3.0/_wcesdk_Creating_Timers.html
concept_or_overview	_wcesdk_Creating_ToolTips	chm-windows-ce-3.0	Creating ToolTips (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_ToolTips.html
concept_or_overview	_wcesdk_Creating_a_Button	chm-windows-ce-3.0	Creating a Button (Windows CE 3.0 User Interface Services)	matched	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Button.html
concept_or_overview	_wcesdk_Creating_a_Caret	chm-windows-ce-3.0	Creating a Caret (Windows CE 3.0 User Interface Services)	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Caret.html
concept_or_overview	_wcesdk_Creating_a_Combo_Box	chm-windows-ce-3.0	Creating a Combo Box (Windows CE 3.0 User Interface Services)	unrecognised_declaration_form	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Combo_Box.html
concept_or_overview	_wcesdk_Creating_a_Command_Bands_Control	chm-windows-ce-3.0	Creating a Command Bands Control (Windows CE 3.0 User Interface Services)	size_out_of_range	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Command_Bands_Control.html
concept_or_overview	_wcesdk_Creating_a_Command_Bar	chm-windows-ce-3.0	Creating a Command Bar (Windows CE 3.0 User Interface Services)	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Command_Bar.html
prose_page_code_fragment	_wcesdk_Creating_a_Cursor	chm-windows-ce-3.0	Creating a Cursor (Windows CE 3.0 User Interface Services)	matched	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Cursor.html
concept_or_overview	_wcesdk_Creating_a_Database	chm-windows-ce-3.0	Creating a Database	first_line_not_a_declaration	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Database.html
concept_or_overview	_wcesdk_Creating_a_Date_and_Time_Picker_Control	chm-windows-ce-3.0	Creating a Date and Time Picker Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Date_and_Time_Picker_Control.html
concept_or_overview	_wcesdk_Creating_a_Header_Control	chm-windows-ce-3.0	Creating a Header Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Header_Control.html
concept_or_overview	_wcesdk_Creating_a_Help_System	chm-windows-ce-3.0	Creating a Help System	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Help_System.html
concept_or_overview	_wcesdk_Creating_a_List_Box	chm-windows-ce-3.0	Creating a List Box (Windows CE 3.0 User Interface Services)	unrecognised_declaration_form	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_List_Box.html
concept_or_overview	_wcesdk_Creating_a_List_View_Control	chm-windows-ce-3.0	Creating a List View Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_List_View_Control.html
concept_or_overview	_wcesdk_Creating_a_Month_Calendar_Control	chm-windows-ce-3.0	Creating a Month Calendar Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Month_Calendar_Control.html
concept_or_overview	_wcesdk_Creating_a_Multiple_Part_Status_Bar	chm-windows-ce-3.0	Creating a Multiple-Part Status Bar (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Multiple_Part_Status_Bar.html
concept_or_overview	_wcesdk_Creating_a_PPP_Dial_up_Session	chm-windows-ce-3.0	Creating a PPP Dial-up Session	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_PPP_Dial_up_Session.html
concept_or_overview	_wcesdk_Creating_a_Progress_Bar	chm-windows-ce-3.0	Creating a Progress Bar (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Progress_Bar.html
concept_or_overview	_wcesdk_Creating_a_Property_Sheet	chm-windows-ce-3.0	Creating a Property Sheet (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Property_Sheet.html
concept_or_overview	_wcesdk_Creating_a_Rebar_Control	chm-windows-ce-3.0	Creating a Rebar Control (Windows CE 3.0 User Interface Services)	size_out_of_range	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Rebar_Control.html
concept_or_overview	_wcesdk_Creating_a_Sample_Application	chm-windows-ce-3.0	Creating a Sample Application (Windows CE 3.0 User Interface Services)	size_out_of_range	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Sample_Application.html
concept_or_overview	_wcesdk_Creating_a_Scroll_Bar	chm-windows-ce-3.0	Creating a Scroll Bar (Windows CE 3.0 User Interface Services)	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Scroll_Bar.html
concept_or_overview	_wcesdk_Creating_a_Static_Control	chm-windows-ce-3.0	Creating a Static Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Static_Control.html
concept_or_overview	_wcesdk_Creating_a_Status_Bar	chm-windows-ce-3.0	Creating a Status Bar (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Status_Bar.html
concept_or_overview	_wcesdk_Creating_a_TCP_Stream_Socket_Application	chm-windows-ce-3.0	Creating a TCP Stream Socket Application	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_TCP_Stream_Socket_Application.html
concept_or_overview	_wcesdk_Creating_a_Tab_Control	chm-windows-ce-3.0	Creating a Tab Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Tab_Control.html
prose_page_code_fragment	_wcesdk_Creating_a_Toolbar	chm-windows-ce-3.0	Creating a Toolbar (Windows CE 3.0 User Interface Services)	matched	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Toolbar.html
concept_or_overview	_wcesdk_Creating_a_Trackbar	chm-windows-ce-3.0	Creating a Trackbar (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Trackbar.html
concept_or_overview	_wcesdk_Creating_a_Tree_View	chm-windows-ce-3.0	Creating a Tree View (Windows CE 3.0 User Interface Services)	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Tree_View.html
concept_or_overview	_wcesdk_Creating_a_Tree_View_Image_List	chm-windows-ce-3.0	Creating a Tree-View Image List (Windows CE 3.0 User Interface Services)	statement_keyword	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Tree_View_Image_List.html
concept_or_overview	_wcesdk_Creating_a_UDP_Datagram_Socket_Application	chm-windows-ce-3.0	Creating a UDP Datagram Socket Application	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_UDP_Datagram_Socket_Application.html
concept_or_overview	_wcesdk_Creating_a_Window	chm-windows-ce-3.0	Creating a Window (Windows CE 3.0 User Interface Services)	statement_sequence	docs/chm/windows-ce-3.0/_wcesdk_Creating_a_Window.html
concept_or_overview	_wcesdk_Creating_an_Application_Defined_Window_Control	chm-windows-ce-3.0	Creating an Application-Defined Window Control (Windows CE 3.0 User Interface Services)	no_candidate	docs/chm/windows-ce-3.0/_wcesdk_Creating_an_Application_Defined_Window_Control.html
