#symbol	book_count	per_book(book|kind|header|library)
SmartcardT1Reply	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|struct||
SmartcardT1Request	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardUnlockDevice	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SmartcardUpdateCardCapabilities	3	chm-windows-ce-3.0|function||	mslearn-windows-ce-5.0|function|Smclib.h|	mslearn-windows-embedded-ce-6.0|function||
SMS_ADDRESS	1	mslearn-windows-embedded-ce-6.0|struct||
SMS_ADDRESS_TYPE	1	mslearn-windows-embedded-ce-6.0|enum||
SMS_BROADCAST_RANGES	1	mslearn-windows-embedded-ce-6.0|struct||
SMS_DATA_ENCODING	1	mslearn-windows-embedded-ce-6.0|enum||
SMS_RANGE	1	mslearn-windows-embedded-ce-6.0|struct||
SMS_STATUS_INFORMATION	1	mslearn-windows-embedded-ce-6.0|struct||
SmsClearMessageNotification	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsClose	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsGetBroadcastMsgRanges	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsGetMessageSize	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsGetMessageStatus	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsGetPhoneNumber	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsGetSMSC	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsGetTime	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsOpen	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsReadMessage	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SMSREGISTRATIONDATA	1	mslearn-windows-embedded-ce-6.0|struct||
SMSROUTERMSGINFO	1	mslearn-windows-embedded-ce-6.0|struct||
SmsSendMessage	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsSetBroadcastMsgRanges	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsSetMessageNotification	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SmsSetSMSC	1	mslearn-windows-embedded-ce-6.0|function||sms.lib
SMSSTOREITEM	1	mslearn-windows-embedded-ce-6.0|struct||
SN_ACTIVEAPPLICATION_ROOT	1	mslearn-windows-embedded-ce-6.0|macro||
SnapCurrentDeviceState	2	mslearn-windows-ce-5.0|interface_method|IOsAccess.h|ole32.lib,oleaut32.lib	mslearn-windows-embedded-ce-6.0|interface_method||ole32.lib,oleaut32.lib
sndPlaySound	3	chm-windows-ce-3.0|function|Mmsystem.h|Wavelib.lib	mslearn-windows-ce-5.0|function|Mmsystem.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|function||coredll.lib
SnmpExtensionClose	4	chm-windows-ce-3.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpExtensionInit	4	chm-windows-ce-3.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpExtensionInitEx	4	chm-windows-ce-3.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpExtensionQuery	4	chm-windows-ce-3.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpExtensionQueryEx	4	chm-windows-ce-3.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpExtensionTrap	4	chm-windows-ce-3.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpSvcGetUptime	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpSvcSetLogLevel	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpSvcSetLogType	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SNMPTEST_VARS	4	chm-windows-ce-3.0|struct||	mslearn-windows-ce-5.0|struct||	mslearn-windows-ce-net-4x|struct||	mslearn-windows-embedded-ce-6.0|struct||
SnmpTfxClose	4	chm-windows-ce-3.0|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpTfxOpen	4	chm-windows-ce-3.0|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpTfxQuery	4	chm-windows-ce-3.0|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmpexts.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilAsnAnyCpy	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilAsnAnyFree	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilDbgPrint	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilIdsToA	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilIdsToW	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilMemAlloc	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmpapi.h|Snmp.lib	mslearn-windows-ce-net-4x|function|Snmpapi.h|Snmp.lib	mslearn-windows-embedded-ce-6.0|function||snmp.lib
SnmpUtilMemFree	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilMemReAlloc	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOctetsCmp	4	chm-windows-ce-3.0|unknown|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOctetsCpy	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOctetsFree	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOctetsNCmp	4	chm-windows-ce-3.0|unknown|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidAppend	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidCmp	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidCpy	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidFree	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidNCmp	4	chm-windows-ce-3.0|unknown|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidToA	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilOidToW	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilPrintToStrAsnAny	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilVarBindCpy	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilVarBindFree	4	chm-windows-ce-3.0|function||Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilVarBindListCpy	4	chm-windows-ce-3.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpUtilVarBindListFree	4	chm-windows-ce-3.0|function||Snmpapi.lib	mslearn-windows-ce-5.0|function|Snmp.h|Snmpapi.lib	mslearn-windows-ce-net-4x|function|Snmp.h|Snmpapi.lib	mslearn-windows-embedded-ce-6.0|function||snmpapi.lib
SnmpVarBind	4	chm-windows-ce-3.0|struct|Snmp.h|	mslearn-windows-ce-5.0|struct|Snmp.h|	mslearn-windows-ce-net-4x|struct|Snmp.h|	mslearn-windows-embedded-ce-6.0|struct||
SnmpVarBindList	4	chm-windows-ce-3.0|struct|Snmp.h|	mslearn-windows-ce-5.0|struct|Snmp.h|	mslearn-windows-ce-net-4x|struct|Snmp.h|	mslearn-windows-embedded-ce-6.0|struct||
SoapAttribute	3	mslearn-windows-ce-5.0|function|Mssoap.h|Uuid.lib	mslearn-windows-ce-net-4x|function|Mssoap.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|function||uuid.lib
SoapDefaultNamespace	3	mslearn-windows-ce-5.0|function|Mssoap.h|Uuid.lib	mslearn-windows-ce-net-4x|function|Mssoap.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|function||uuid.lib
SoapInvoke	3	mslearn-windows-ce-5.0|function|Mssoap.h|Uuid.lib	mslearn-windows-ce-net-4x|function|Mssoap.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|function||uuid.lib
SoapMapper	1	mslearn-windows-ce-net-4x|unknown|Mssoap.h|Uuid.lib
SoapNamespace	3	mslearn-windows-ce-5.0|function|Mssoap.h|Uuid.lib	mslearn-windows-ce-net-4x|function|Mssoap.h|Uuid.lib	mslearn-windows-embedded-ce-6.0|function||uuid.lib
sockaddr	3	chm-windows-ce-3.0|struct|Winsock.h|	mslearn-windows-ce-5.0|struct|Winsock2.h|	mslearn-windows-embedded-ce-6.0|struct||
SOCKADDR_BTH	3	mslearn-windows-ce-5.0|struct|Ws2bth.h|	mslearn-windows-ce-net-4x|struct|Ws2bth.h|	mslearn-windows-embedded-ce-6.0|struct||
sockaddr_in	3	chm-windows-ce-3.0|struct|Winsock.h|	mslearn-windows-ce-5.0|struct|Winsock2.h|	mslearn-windows-embedded-ce-6.0|struct||
sockaddr_in6	2	mslearn-windows-ce-5.0|struct|Ws2tcpip.h|	mslearn-windows-embedded-ce-6.0|struct||
SOCKADDR_IRDA	2	mslearn-windows-ce-5.0|struct|Winsock2.h|	mslearn-windows-embedded-ce-6.0|struct||
sockaddr_storage	2	mslearn-windows-ce-5.0|struct|Winsock2.h|	mslearn-windows-embedded-ce-6.0|struct||
socket	1	chm-windows-ce-3.0|function|Winsock.h|
socket (Bluetooth)	3	mslearn-windows-ce-5.0|function|Winsock2.h|Ws2.lib	mslearn-windows-ce-net-4x|function|Winsock2.h|Ws2.lib	mslearn-windows-embedded-ce-6.0|function||Ws2.lib
socket (Windows Sockets)	3	mslearn-windows-ce-5.0|function|Winsock2.h|Ws2.lib	mslearn-windows-ce-net-4x|function|Winsock2.h|Ws2.lib	mslearn-windows-embedded-ce-6.0|function||Ws2.lib
SOCKET_ADDRESS	2	mslearn-windows-ce-5.0|struct|Winsock2.h|	mslearn-windows-embedded-ce-6.0|struct||
SOLE_AUTHENTICATION_SERVICE	3	mslearn-windows-ce-5.0|struct|Objidl.h|	mslearn-windows-ce-net-4x|struct|Objidl.h|	mslearn-windows-embedded-ce-6.0|struct||
Sort	4	chm-windows-ce-3.0|interface_method|pimstore.h|	mslearn-windows-ce-5.0|interface_method|Sapiddk.h|Sapilib.lib	mslearn-windows-ce-net-4x|interface_method|Sapiddk.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|interface_method||Pimstore.lib
SortBy_e	2	mslearn-windows-ce-5.0|enum|MediaQueryEngine.hpp|MQELib.lib	mslearn-windows-embedded-ce-6.0|enum||MQELib.lib
SORTORDERSPEC	2	chm-windows-ce-3.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
SORTORDERSPEC (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
SORTORDERSPECEX (CEDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|	mslearn-windows-embedded-ce-6.0|struct||
SORTORDERSPECEX (EDB)	2	mslearn-windows-ce-5.0|struct|Windbase.h|Coredll.lib	mslearn-windows-embedded-ce-6.0|struct||coredll.lib
SOUNDSENTRY	3	mslearn-windows-ce-5.0|struct|Winuser.h|	mslearn-windows-ce-net-4x|struct|Windows.h|	mslearn-windows-embedded-ce-6.0|struct||
SourceDisksFiles	3	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
SourceDisksNames	3	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
SourceLink	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
SourceProtocol	4	chm-windows-ce-3.0|unknown||	mslearn-windows-ce-5.0|unknown||	mslearn-windows-ce-net-4x|unknown||	mslearn-windows-embedded-ce-6.0|unknown||
SourceThreadCanWait	3	chm-windows-ce-3.0|interface_method||	mslearn-windows-ce-5.0|interface_method||	mslearn-windows-embedded-ce-6.0|interface_method||
SP_MAX_PRON_LENGTH	3	mslearn-windows-ce-5.0|variable|Sapi.h|	mslearn-windows-ce-net-4x|variable|Sapi.h|	mslearn-windows-embedded-ce-6.0|variable||
SP_MAX_WORD_LENGTH	3	mslearn-windows-ce-5.0|variable|Sapi.h|	mslearn-windows-ce-net-4x|variable|Sapi.h|	mslearn-windows-embedded-ce-6.0|variable||
SPAUDIOBUFFERINFO	3	mslearn-windows-ce-5.0|struct|Sapi.h|	mslearn-windows-ce-net-4x|struct|Sapi.h|	mslearn-windows-embedded-ce-6.0|struct||
SPAUDIOOPTIONS	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SPAUDIOSTATE	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SPAUDIOSTATUS	3	mslearn-windows-ce-5.0|struct|Sapi.h|	mslearn-windows-ce-net-4x|struct|Sapi.h|	mslearn-windows-embedded-ce-6.0|struct||
SPBINARYGRAMMAR	3	mslearn-windows-ce-5.0|struct|Sapi.h|	mslearn-windows-ce-net-4x|struct|Sapi.h|	mslearn-windows-embedded-ce-6.0|struct||
SPBindToFile	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SPBOOKMARKOPTIONS	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SPCFGNOTIFY	3	mslearn-windows-ce-5.0|enum|Sapiddk|	mslearn-windows-ce-net-4x|enum|Sapiddk|	mslearn-windows-embedded-ce-6.0|enum||
SPCFGRULEATTRIBUTES	3	mslearn-windows-ce-5.0|enum|Sapi|	mslearn-windows-ce-net-4x|enum|Sapi|	mslearn-windows-embedded-ce-6.0|enum||
SpClearEvent	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SPCONTEXTSTATE	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SpConvertStreamFormatEnum	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateBestObject	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateDefaultObjectFromCategoryId	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateNewToken (By Category ID)	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateNewToken (By Token ID)	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateNewTokenEx (By Category ID)	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateNewTokenEx (By Token ID)	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateObjectFromSubToken	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateObjectFromToken	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreateObjectFromTokenId	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SpCreatePhoneConverter	3	mslearn-windows-ce-5.0|function|Sphelper.h|Sapilib.lib	mslearn-windows-ce-net-4x|function|Sphelper.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|function||sapilib.lib
SPDATAKEYLOCATION	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SPDISPLAYATTRIBUTES	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SPDUI_AddRemoveWord	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
SPDUI_AudioProperties	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
SPDUI_AudioVolume	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
SPDUI_EngineProperties	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
SPDUI_MicTraining	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
SPDUI_RecoProfileProperties	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
SPDUI_UserTraining	3	mslearn-windows-ce-5.0|macro||	mslearn-windows-ce-net-4x|macro||	mslearn-windows-embedded-ce-6.0|macro||
Speak	3	mslearn-windows-ce-5.0|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-ce-net-4x|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|interface_method||sapilib.lib
SpeakAudio	2	mslearn-windows-ce-5.0|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|interface_method||sapilib.lib
SpeakCompleteEvent	3	mslearn-windows-ce-5.0|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-ce-net-4x|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|interface_method||sapilib.lib
SpeakerMute	2	mslearn-windows-ce-5.0|interface_method|Voipmanager.h|Voipguid.lib	mslearn-windows-ce-net-4x|interface_method|Voipmanager.h|Voipguid.lib
SpeakerVolume	2	mslearn-windows-ce-5.0|interface_method|Voipmanager.h|Voipguid.lib	mslearn-windows-ce-net-4x|interface_method|Voipmanager.h|Voipguid.lib
SPEAKFLAGS	3	mslearn-windows-ce-5.0|enum|Sapi.h|	mslearn-windows-ce-net-4x|enum|Sapi.h|	mslearn-windows-embedded-ce-6.0|enum||
SpeakStream	3	mslearn-windows-ce-5.0|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-ce-net-4x|interface_method|Sapi.h|Sapilib.lib	mslearn-windows-embedded-ce-6.0|interface_method||sapilib.lib
